1920,PLN/MWh,214.72,MWh,2584.40
2021,PLN/MWh,195.30,MWh,2727.60
2122,PLN/MWh,167.33,MWh,2854.20
2223,PLN/MWh,141.39,MWh,2908.30
2324,PLN/MWh,134.38,MWh,2348.30
01,PLN/MWh,136.76,MWh,2133.00
12,PLN/MWh,133.53,MWh,2230.90
23,PLN/MWh,129.99,MWh,2308.00
34,PLN/MWh,130.71,MWh,2242.20
45,PLN/MWh,132.07,MWh,2000.80
56,PLN/MWh,137.44,MWh,2181.80
67,PLN/MWh,158.93,MWh,2369.30
78,PLN/MWh,193.55,MWh,2163.40
89,PLN/MWh,203.70,MWh,2342.50
910,PLN/MWh,203.33,MWh,2315.60
1011,PLN/MWh,200.62,MWh,2291.30
1112,PLN/MWh,202.38,MWh,2381.70
1213,PLN/MWh,202.78,MWh,2400.00
1314,PLN/MWh,192.33,MWh,2396.50
1415,PLN/MWh,184.86,MWh,2408.30
1516,PLN/MWh,184.72,MWh,2612.80
1617,PLN/MWh,186.44,MWh,2480.60
1718,PLN/MWh,188.45,MWh,2160.20
1819,PLN/MWh,200.28,MWh,2181.20
1920,PLN/MWh,234.54,MWh,2537.50
2021,PLN/MWh,208.40,MWh,2997.50
2122,PLN/MWh,177.92,MWh,2709.80
2223,PLN/MWh,154.41,MWh,2932.50
2324,PLN/MWh,142.36,MWh,2286.10
01,PLN/MWh,139.29,MWh,2254.90
12,PLN/MWh,136.79,MWh,2133.00
23,PLN/MWh,136.29,MWh,1916.70
34,PLN/MWh,134.78,MWh,1821.80
45,PLN/MWh,135.55,MWh,1910.10
56,PLN/MWh,141.45,MWh,2185.90
67,PLN/MWh,162.79,MWh,2821.60
78,PLN/MWh,194.39,MWh,2130.90
89,PLN/MWh,208.15,MWh,2224.20
910,PLN/MWh,205.96,MWh,2186.10
1011,PLN/MWh,202.08,MWh,1975.00
1112,PLN/MWh,204.95,MWh,2043.90
1213,PLN/MWh,203.43,MWh,2024.90
1314,PLN/MWh,200.78,MWh,2330.20
1415,PLN/MWh,193.37,MWh,2196.40
1516,PLN/MWh,187.90,MWh,2164.90
1617,PLN/MWh,184.02,MWh,2029.30
1718,PLN/MWh,187.14,MWh,1917.80
1819,PLN/MWh,194.08,MWh,2054.10
1920,PLN/MWh,217.54,MWh,2296.70
2021,PLN/MWh,195.17,MWh,2514.50
2122,PLN/MWh,168.70,MWh,2701.60
2223,PLN/MWh,147.58,MWh,2608.60
2324,PLN/MWh,138.98,MWh,2196.90
01,PLN/MWh,136.10,MWh,2884.30
12,PLN/MWh,135.19,MWh,2351.10
23,PLN/MWh,134.96,MWh,1952.00
34,PLN/MWh,134.95,MWh,1958.70
45,PLN/MWh,134.05,MWh,2032.20
56,PLN/MWh,133.76,MWh,2025.40
67,PLN/MWh,136.44,MWh,2344.60
78,PLN/MWh,153.35,MWh,2729.90
89,PLN/MWh,167.73,MWh,3532.80
910,PLN/MWh,178.27,MWh,3553.20
1011,PLN/MWh,183.64,MWh,3573.40
1112,PLN/MWh,185.28,MWh,3407.70
1213,PLN/MWh,186.08,MWh,3482.70
1314,PLN/MWh,174.42,MWh,3499.00
1415,PLN/MWh,161.62,MWh,3203.70
1516,PLN/MWh,159.49,MWh,3476.30
1617,PLN/MWh,157.80,MWh,3355.90
1718,PLN/MWh,163.07,MWh,3049.80
1819,PLN/MWh,176.53,MWh,3239.10
1920,PLN/MWh,180.68,MWh,3470.70
2021,PLN/MWh,170.82,MWh,3597.30
2122,PLN/MWh,154.26,MWh,2944.60
2223,PLN/MWh,141.08,MWh,2458.40
2324,PLN/MWh,134.79,MWh,2386.40
01,PLN/MWh,131.37,MWh,1976.40
12,PLN/MWh,125.24,MWh,1949.70
23,PLN/MWh,120.85,MWh,2038.90
34,PLN/MWh,119.85,MWh,2166.60
45,PLN/MWh,119.99,MWh,2125.60
56,PLN/MWh,121.34,MWh,2084.80
67,PLN/MWh,123.09,MWh,2059.00
78,PLN/MWh,131.68,MWh,1869.00
89,PLN/MWh,137.27,MWh,2226.80
910,PLN/MWh,144.41,MWh,2465.80
1011,PLN/MWh,151.17,MWh,2377.50
1112,PLN/MWh,151.97,MWh,2510.80
1213,PLN/MWh,151.87,MWh,2499.70
1314,PLN/MWh,152.48,MWh,2314.60
1415,PLN/MWh,148.39,MWh,2104.00
1516,PLN/MWh,143.85,MWh,2052.80
1617,PLN/MWh,143.86,MWh,2028.90
1718,PLN/MWh,144.86,MWh,2319.60
1819,PLN/MWh,157.51,MWh,3334.60
1920,PLN/MWh,171.65,MWh,3278.60
2021,PLN/MWh,159.17,MWh,3576.30
2122,PLN/MWh,145.36,MWh,2580.70
2223,PLN/MWh,137.21,MWh,2981.40
2324,PLN/MWh,134.31,MWh,2485.20
01,PLN/MWh,123.27,MWh,1872.80
12,PLN/MWh,122.68,MWh,1907.70
23,PLN/MWh,118.07,MWh,1829.40
34,PLN/MWh,117.72,MWh,2046.10
45,PLN/MWh,122.72,MWh,1968.00
56,PLN/MWh,126.35,MWh,1899.70
67,PLN/MWh,145.07,MWh,2218.00
78,PLN/MWh,176.75,MWh,2793.60
89,PLN/MWh,183.11,MWh,2284.60
910,PLN/MWh,189.89,MWh,2464.50
1011,PLN/MWh,178.42,MWh,2689.70
1112,PLN/MWh,181.60,MWh,2754.80
1213,PLN/MWh,175.76,MWh,2852.20
1314,PLN/MWh,171.25,MWh,2957.50
1415,PLN/MWh,164.33,MWh,2880.20
1516,PLN/MWh,162.91,MWh,3072.20
1617,PLN/MWh,160.89,MWh,3138.90
1718,PLN/MWh,157.70,MWh,3123.70
1819,PLN/MWh,165.39,MWh,3029.60
1920,PLN/MWh,186.60,MWh,2975.10
2021,PLN/MWh,177.77,MWh,2856.30
2122,PLN/MWh,157.53,MWh,2887.40
2223,PLN/MWh,138.03,MWh,2756.60
2324,PLN/MWh,130.24,MWh,2382.70
01,PLN/MWh,120.65,MWh,2083.10
12,PLN/MWh,120.49,MWh,2153.00
23,PLN/MWh,118.83,MWh,2147.10
34,PLN/MWh,120.91,MWh,2037.70
45,PLN/MWh,121.74,MWh,1832.40
56,PLN/MWh,126.99,MWh,2228.10
67,PLN/MWh,140.44,MWh,2400.90
78,PLN/MWh,169.85,MWh,3016.60
89,PLN/MWh,184.06,MWh,2745.10
910,PLN/MWh,185.76,MWh,2971.60
1011,PLN/MWh,185.68,MWh,2973.30
1112,PLN/MWh,194.71,MWh,3088.70
1213,PLN/MWh,192.91,MWh,3035.20
1314,PLN/MWh,189.82,MWh,3035.10
1415,PLN/MWh,185.69,MWh,2915.90
1516,PLN/MWh,181.77,MWh,2925.00
1617,PLN/MWh,180.22,MWh,2902.50
1718,PLN/MWh,181.12,MWh,3018.00
1819,PLN/MWh,182.33,MWh,2801.10
1920,PLN/MWh,236.73,MWh,2944.10
2021,PLN/MWh,179.34,MWh,2963.60
2122,PLN/MWh,162.43,MWh,3350.30
2223,PLN/MWh,137.23,MWh,3272.40
2324,PLN/MWh,123.12,MWh,2998.50
01,PLN/MWh,118.46,MWh,1960.60
12,PLN/MWh,115.52,MWh,2204.00
23,PLN/MWh,113.92,MWh,2526.40
34,PLN/MWh,114.03,MWh,2373.90
45,PLN/MWh,114.88,MWh,2294.80
56,PLN/MWh,119.06,MWh,1877.70
67,PLN/MWh,138.86,MWh,2555.60
78,PLN/MWh,164.29,MWh,4061.40
89,PLN/MWh,173.15,MWh,3735.80
910,PLN/MWh,171.39,MWh,3663.30
1011,PLN/MWh,163.42,MWh,3581.30
1112,PLN/MWh,164.42,MWh,3677.20
1213,PLN/MWh,165.45,MWh,3813.70
1314,PLN/MWh,164.47,MWh,3767.80
1415,PLN/MWh,161.00,MWh,3864.40
1516,PLN/MWh,158.68,MWh,3868.60
1617,PLN/MWh,157.20,MWh,3700.30
1718,PLN/MWh,157.18,MWh,3744.80
1819,PLN/MWh,162.34,MWh,3885.00
1920,PLN/MWh,173.38,MWh,3777.60
2021,PLN/MWh,165.50,MWh,3983.40
2122,PLN/MWh,151.59,MWh,3891.70
2223,PLN/MWh,128.03,MWh,2338.60
2324,PLN/MWh,119.04,MWh,2362.80
01,PLN/MWh,114.61,MWh,2261.10
12,PLN/MWh,114.29,MWh,2457.10
23,PLN/MWh,112.65,MWh,2503.20
34,PLN/MWh,112.76,MWh,2479.00
45,PLN/MWh,113.76,MWh,2336.80
56,PLN/MWh,114.97,MWh,2625.00
67,PLN/MWh,133.87,MWh,2589.20
78,PLN/MWh,155.45,MWh,3615.10
89,PLN/MWh,167.02,MWh,3012.80
910,PLN/MWh,159.11,MWh,3426.70
1011,PLN/MWh,158.88,MWh,3405.60
1112,PLN/MWh,160.66,MWh,3395.90
1213,PLN/MWh,161.78,MWh,3124.80
1314,PLN/MWh,166.10,MWh,2943.50
1415,PLN/MWh,161.28,MWh,3013.00
1516,PLN/MWh,161.04,MWh,3200.80
1617,PLN/MWh,159.08,MWh,3111.80
1718,PLN/MWh,159.30,MWh,3001.90
1819,PLN/MWh,165.50,MWh,3098.50
1920,PLN/MWh,175.46,MWh,2923.50
2021,PLN/MWh,161.32,MWh,3640.70
2122,PLN/MWh,146.80,MWh,3455.70
2223,PLN/MWh,126.13,MWh,2493.50
2324,PLN/MWh,117.83,MWh,2204.80
01,PLN/MWh,121.50,MWh,2074.00
12,PLN/MWh,119.83,MWh,2289.00
23,PLN/MWh,119.46,MWh,2409.60
34,PLN/MWh,120.12,MWh,2284.00
45,PLN/MWh,121.60,MWh,1964.50
56,PLN/MWh,125.00,MWh,2337.10
67,PLN/MWh,140.23,MWh,2346.90
78,PLN/MWh,165.66,MWh,3371.50
89,PLN/MWh,180.76,MWh,2822.30
910,PLN/MWh,178.88,MWh,2567.70
1011,PLN/MWh,178.81,MWh,2517.50
1112,PLN/MWh,184.89,MWh,2517.20
1213,PLN/MWh,192.96,MWh,2599.90
1314,PLN/MWh,182.22,MWh,2632.40
1415,PLN/MWh,178.77,MWh,2854.60
1516,PLN/MWh,177.63,MWh,2915.40
1617,PLN/MWh,177.79,MWh,2852.30
1718,PLN/MWh,183.11,MWh,2758.60
1819,PLN/MWh,218.59,MWh,2598.50
1920,PLN/MWh,242.46,MWh,3083.20
2021,PLN/MWh,190.67,MWh,3137.50
2122,PLN/MWh,166.80,MWh,3342.70
2223,PLN/MWh,142.95,MWh,2995.30
2324,PLN/MWh,130.74,MWh,2785.40
01,PLN/MWh,130.17,MWh,2853.50
12,PLN/MWh,126.69,MWh,2055.80
23,PLN/MWh,124.83,MWh,1717.70
34,PLN/MWh,125.03,MWh,1657.40
45,PLN/MWh,124.72,MWh,1699.60
56,PLN/MWh,124.36,MWh,1684.60
67,PLN/MWh,127.50,MWh,2097.70
78,PLN/MWh,133.06,MWh,2757.20
89,PLN/MWh,146.57,MWh,2763.30
910,PLN/MWh,154.39,MWh,3166.30
1011,PLN/MWh,154.91,MWh,3196.90
1112,PLN/MWh,154.68,MWh,3210.10
1213,PLN/MWh,152.08,MWh,3010.10
1314,PLN/MWh,148.93,MWh,2747.60
1415,PLN/MWh,142.52,MWh,2782.30
1516,PLN/MWh,141.67,MWh,2837.20
1617,PLN/MWh,140.10,MWh,2960.20
1718,PLN/MWh,141.15,MWh,2941.10
1819,PLN/MWh,146.90,MWh,2890.00
1920,PLN/MWh,152.70,MWh,3154.40
2021,PLN/MWh,141.90,MWh,3035.50
2122,PLN/MWh,130.08,MWh,2653.00
2223,PLN/MWh,123.79,MWh,2257.40
2324,PLN/MWh,115.01,MWh,2365.20
01,PLN/MWh,113.26,MWh,3108.90
12,PLN/MWh,106.41,MWh,3329.50
23,PLN/MWh,104.52,MWh,3333.50
34,PLN/MWh,101.38,MWh,3386.30
45,PLN/MWh,104.94,MWh,3302.00
56,PLN/MWh,109.78,MWh,3304.10
67,PLN/MWh,113.62,MWh,2938.70
78,PLN/MWh,115.10,MWh,2868.10
89,PLN/MWh,126.78,MWh,2234.10
910,PLN/MWh,133.56,MWh,2352.10
1011,PLN/MWh,139.71,MWh,2454.60
1112,PLN/MWh,140.72,MWh,2252.60
1213,PLN/MWh,138.01,MWh,2572.60
1314,PLN/MWh,135.01,MWh,3066.60
1415,PLN/MWh,126.69,MWh,3056.70
1516,PLN/MWh,125.06,MWh,2774.70
1617,PLN/MWh,133.48,MWh,2752.00
1718,PLN/MWh,147.66,MWh,2871.20
1819,PLN/MWh,162.81,MWh,3348.40
1920,PLN/MWh,187.43,MWh,3468.20
2021,PLN/MWh,169.82,MWh,3779.70
2122,PLN/MWh,146.90,MWh,3234.70
2223,PLN/MWh,135.64,MWh,3062.90
2324,PLN/MWh,129.84,MWh,2639.20
01,PLN/MWh,123.36,MWh,3132.10
12,PLN/MWh,121.41,MWh,2907.30
23,PLN/MWh,119.16,MWh,2962.50
34,PLN/MWh,117.04,MWh,3073.40
45,PLN/MWh,118.92,MWh,3023.90
56,PLN/MWh,124.51,MWh,2886.30
67,PLN/MWh,140.51,MWh,2389.60
78,PLN/MWh,163.16,MWh,2953.80
89,PLN/MWh,171.37,MWh,2606.50
910,PLN/MWh,172.14,MWh,2541.90
1011,PLN/MWh,176.12,MWh,2614.00
1112,PLN/MWh,175.11,MWh,2574.40
1213,PLN/MWh,170.52,MWh,2878.00
1314,PLN/MWh,167.90,MWh,3155.30
1415,PLN/MWh,166.57,MWh,3014.30
1516,PLN/MWh,166.57,MWh,2779.70
1617,PLN/MWh,165.27,MWh,2733.30
1718,PLN/MWh,167.74,MWh,2602.80
1819,PLN/MWh,177.08,MWh,2310.20
1920,PLN/MWh,209.13,MWh,2237.90
2021,PLN/MWh,176.34,MWh,2546.80
2122,PLN/MWh,156.86,MWh,2862.00
2223,PLN/MWh,144.37,MWh,2531.40
2324,PLN/MWh,134.25,MWh,2633.30
01,PLN/MWh,129.98,MWh,2200.70
12,PLN/MWh,124.39,MWh,2475.30
23,PLN/MWh,123.97,MWh,2553.30
34,PLN/MWh,124.10,MWh,2491.70
45,PLN/MWh,126.46,MWh,2429.90
56,PLN/MWh,135.50,MWh,2411.30
67,PLN/MWh,156.60,MWh,2133.00
78,PLN/MWh,184.72,MWh,2152.70
89,PLN/MWh,203.11,MWh,2086.10
910,PLN/MWh,206.32,MWh,1865.90
1011,PLN/MWh,197.68,MWh,1821.70
1112,PLN/MWh,193.63,MWh,1782.80
1213,PLN/MWh,193.07,MWh,1922.90
1314,PLN/MWh,188.88,MWh,1886.90
1415,PLN/MWh,182.29,MWh,1991.40
1516,PLN/MWh,179.18,MWh,2006.60
1617,PLN/MWh,175.85,MWh,2045.20
1718,PLN/MWh,186.76,MWh,1676.30
1819,PLN/MWh,207.06,MWh,1740.20
1920,PLN/MWh,222.07,MWh,2034.50
2021,PLN/MWh,174.86,MWh,2642.20
2122,PLN/MWh,152.74,MWh,2723.60
2223,PLN/MWh,139.55,MWh,2528.90
2324,PLN/MWh,128.94,MWh,1522.10
01,PLN/MWh,124.35,MWh,1663.60
12,PLN/MWh,118.12,MWh,2039.10
23,PLN/MWh,117.55,MWh,2216.80
34,PLN/MWh,117.69,MWh,2313.90
45,PLN/MWh,118.14,MWh,2227.40
56,PLN/MWh,128.86,MWh,2020.00
67,PLN/MWh,144.43,MWh,2037.00
78,PLN/MWh,175.00,MWh,2650.30
89,PLN/MWh,188.48,MWh,2358.80
910,PLN/MWh,192.49,MWh,2259.80
1011,PLN/MWh,190.55,MWh,2256.80
1112,PLN/MWh,193.71,MWh,2400.80
1213,PLN/MWh,200.41,MWh,2375.80
1314,PLN/MWh,202.32,MWh,2316.10
1415,PLN/MWh,188.79,MWh,2318.40
1516,PLN/MWh,186.30,MWh,2414.40
1617,PLN/MWh,184.77,MWh,2135.60
1718,PLN/MWh,196.27,MWh,2201.70
1819,PLN/MWh,220.62,MWh,2227.80
1920,PLN/MWh,247.42,MWh,2102.60
2021,PLN/MWh,182.80,MWh,2640.40
2122,PLN/MWh,170.21,MWh,3113.20
2223,PLN/MWh,141.41,MWh,2452.50
2324,PLN/MWh,134.47,MWh,1997.20
01,PLN/MWh,126.34,MWh,2008.60
12,PLN/MWh,123.76,MWh,1789.60
23,PLN/MWh,120.22,MWh,1941.60
34,PLN/MWh,120.15,MWh,1883.70
45,PLN/MWh,122.51,MWh,1910.30
56,PLN/MWh,125.91,MWh,1957.20
67,PLN/MWh,141.55,MWh,2259.70
78,PLN/MWh,163.15,MWh,2928.90
89,PLN/MWh,176.67,MWh,2752.00
910,PLN/MWh,175.55,MWh,3122.90
1011,PLN/MWh,168.61,MWh,3237.90
1112,PLN/MWh,167.64,MWh,3502.40
1213,PLN/MWh,166.03,MWh,3668.60
1314,PLN/MWh,159.76,MWh,3595.00
1415,PLN/MWh,149.54,MWh,3656.70
1516,PLN/MWh,148.96,MWh,3499.50
1617,PLN/MWh,145.76,MWh,3167.70
1718,PLN/MWh,145.19,MWh,3343.20
1819,PLN/MWh,166.81,MWh,3605.80
1920,PLN/MWh,174.59,MWh,3274.10
2021,PLN/MWh,168.17,MWh,3652.00
2122,PLN/MWh,151.84,MWh,3342.80
2223,PLN/MWh,137.21,MWh,2266.30
2324,PLN/MWh,123.44,MWh,2183.60
01,PLN/MWh,121.41,MWh,2501.10
12,PLN/MWh,118.45,MWh,2615.50
23,PLN/MWh,118.27,MWh,2713.80
34,PLN/MWh,118.48,MWh,2688.10
45,PLN/MWh,119.98,MWh,2637.70
56,PLN/MWh,125.85,MWh,2665.20
67,PLN/MWh,142.31,MWh,2747.50
78,PLN/MWh,165.39,MWh,3100.60
89,PLN/MWh,191.30,MWh,2877.20
910,PLN/MWh,194.34,MWh,2929.40
1011,PLN/MWh,186.24,MWh,2783.70
1112,PLN/MWh,188.03,MWh,2621.90
1213,PLN/MWh,182.69,MWh,3172.20
1314,PLN/MWh,182.70,MWh,3002.50
1415,PLN/MWh,179.34,MWh,2951.30
1516,PLN/MWh,173.18,MWh,2815.10
1617,PLN/MWh,176.56,MWh,2657.20
1718,PLN/MWh,191.19,MWh,2560.50
1819,PLN/MWh,228.61,MWh,2162.10
1920,PLN/MWh,454.46,MWh,2265.40
2021,PLN/MWh,213.57,MWh,2527.40
2122,PLN/MWh,183.45,MWh,2566.90
2223,PLN/MWh,161.15,MWh,3003.50
2324,PLN/MWh,142.10,MWh,3066.40
01,PLN/MWh,139.88,MWh,2887.40
12,PLN/MWh,131.61,MWh,2646.80
23,PLN/MWh,127.87,MWh,2638.70
34,PLN/MWh,127.45,MWh,2726.10
45,PLN/MWh,127.80,MWh,2633.10
56,PLN/MWh,128.52,MWh,2498.30
67,PLN/MWh,135.27,MWh,2697.80
78,PLN/MWh,145.86,MWh,2744.20
89,PLN/MWh,157.46,MWh,2600.10
910,PLN/MWh,155.90,MWh,2655.70
1011,PLN/MWh,156.79,MWh,2731.30
1112,PLN/MWh,156.11,MWh,2761.80
1213,PLN/MWh,155.07,MWh,2871.60
1314,PLN/MWh,150.54,MWh,2955.00
1415,PLN/MWh,146.18,MWh,3046.00
1516,PLN/MWh,138.80,MWh,2989.50
1617,PLN/MWh,138.37,MWh,2920.40
1718,PLN/MWh,153.71,MWh,2906.60
1819,PLN/MWh,178.47,MWh,3232.30
1920,PLN/MWh,191.20,MWh,3400.60
2021,PLN/MWh,171.52,MWh,3538.80
2122,PLN/MWh,154.50,MWh,2911.90
2223,PLN/MWh,146.57,MWh,2733.80
2324,PLN/MWh,135.27,MWh,2753.20
01,PLN/MWh,122.01,MWh,2338.30
12,PLN/MWh,117.45,MWh,2187.10
23,PLN/MWh,116.79,MWh,2408.50
34,PLN/MWh,116.65,MWh,2464.40
45,PLN/MWh,116.82,MWh,2387.80
56,PLN/MWh,119.85,MWh,2240.10
67,PLN/MWh,122.20,MWh,1953.40
78,PLN/MWh,132.28,MWh,1917.70
89,PLN/MWh,140.19,MWh,2296.50
910,PLN/MWh,145.93,MWh,2155.30
1011,PLN/MWh,152.03,MWh,2368.00
1112,PLN/MWh,154.86,MWh,2657.00
1213,PLN/MWh,153.73,MWh,2695.80
1314,PLN/MWh,151.49,MWh,2667.00
1415,PLN/MWh,150.36,MWh,2559.30
1516,PLN/MWh,148.61,MWh,2519.20
1617,PLN/MWh,149.31,MWh,2549.20
1718,PLN/MWh,152.74,MWh,2522.50
1819,PLN/MWh,181.45,MWh,3016.60
1920,PLN/MWh,207.57,MWh,3190.90
2021,PLN/MWh,181.54,MWh,2929.00
2122,PLN/MWh,157.82,MWh,2669.40
2223,PLN/MWh,147.32,MWh,2399.60
2324,PLN/MWh,129.13,MWh,2382.90
01,PLN/MWh,137.01,MWh,2073.50
12,PLN/MWh,132.38,MWh,2114.40
23,PLN/MWh,128.54,MWh,2096.80
34,PLN/MWh,128.92,MWh,1992.90
45,PLN/MWh,133.27,MWh,1926.70
56,PLN/MWh,137.57,MWh,1650.90
67,PLN/MWh,163.86,MWh,2398.50
78,PLN/MWh,204.61,MWh,2658.10
89,PLN/MWh,219.33,MWh,2508.50
910,PLN/MWh,258.28,MWh,2192.10
1011,PLN/MWh,282.89,MWh,2447.50
1112,PLN/MWh,314.51,MWh,2308.70
1213,PLN/MWh,253.04,MWh,2501.10
1314,PLN/MWh,232.32,MWh,2515.40
1415,PLN/MWh,205.98,MWh,2529.60
1516,PLN/MWh,205.73,MWh,2674.30
1617,PLN/MWh,205.57,MWh,2645.30
1718,PLN/MWh,205.05,MWh,2523.10
1819,PLN/MWh,285.86,MWh,2330.70
1920,PLN/MWh,557.16,MWh,2436.10
2021,PLN/MWh,248.73,MWh,2611.60
2122,PLN/MWh,187.61,MWh,2499.10
2223,PLN/MWh,162.47,MWh,2803.20
2324,PLN/MWh,143.38,MWh,2881.50
01,PLN/MWh,144.91,MWh,2668.30
12,PLN/MWh,142.06,MWh,2660.40
23,PLN/MWh,139.63,MWh,2607.70
34,PLN/MWh,139.63,MWh,2613.00
45,PLN/MWh,142.58,MWh,2635.00
56,PLN/MWh,148.37,MWh,2708.00
67,PLN/MWh,173.63,MWh,2859.70
78,PLN/MWh,215.67,MWh,2543.60
89,PLN/MWh,224.54,MWh,2611.20
910,PLN/MWh,293.34,MWh,2359.50
1011,PLN/MWh,254.81,MWh,2487.70
1112,PLN/MWh,408.62,MWh,2443.90
1213,PLN/MWh,361.26,MWh,2437.70
1314,PLN/MWh,244.54,MWh,2591.20
1415,PLN/MWh,218.30,MWh,2542.10
1516,PLN/MWh,216.81,MWh,2517.80
1617,PLN/MWh,210.72,MWh,2498.20
1718,PLN/MWh,214.32,MWh,2340.50
1819,PLN/MWh,297.88,MWh,2471.70
1920,PLN/MWh,511.51,MWh,2542.00
2021,PLN/MWh,217.34,MWh,2649.30
2122,PLN/MWh,193.73,MWh,2623.30
2223,PLN/MWh,165.65,MWh,2740.10
2324,PLN/MWh,148.78,MWh,2780.30
01,PLN/MWh,144.01,MWh,2017.40
12,PLN/MWh,141.44,MWh,1828.00
23,PLN/MWh,137.36,MWh,1738.30
34,PLN/MWh,139.72,MWh,1664.40
45,PLN/MWh,141.79,MWh,1755.20
56,PLN/MWh,145.88,MWh,2261.70
67,PLN/MWh,176.35,MWh,2978.50
78,PLN/MWh,220.01,MWh,2634.60
89,PLN/MWh,270.14,MWh,2192.30
910,PLN/MWh,395.50,MWh,2098.20
1011,PLN/MWh,390.19,MWh,2179.90
1112,PLN/MWh,471.89,MWh,2088.40
1213,PLN/MWh,492.49,MWh,2076.20
1314,PLN/MWh,542.41,MWh,2088.20
1415,PLN/MWh,462.70,MWh,2062.90
1516,PLN/MWh,294.16,MWh,2022.00
1617,PLN/MWh,259.69,MWh,2514.70
1718,PLN/MWh,280.92,MWh,1995.70
1819,PLN/MWh,782.42,MWh,2945.60
1920,PLN/MWh,962.58,MWh,3387.10
2021,PLN/MWh,542.25,MWh,3032.00
2122,PLN/MWh,217.85,MWh,2610.00
2223,PLN/MWh,172.61,MWh,3242.30
2324,PLN/MWh,158.38,MWh,2751.60
01,PLN/MWh,151.11,MWh,2300.20
12,PLN/MWh,151.06,MWh,1942.90
23,PLN/MWh,147.87,MWh,1872.20
34,PLN/MWh,147.00,MWh,1866.10
45,PLN/MWh,150.90,MWh,1714.70
56,PLN/MWh,153.75,MWh,2227.20
67,PLN/MWh,178.02,MWh,2974.00
78,PLN/MWh,262.67,MWh,2252.40
89,PLN/MWh,277.47,MWh,2474.40
910,PLN/MWh,295.64,MWh,2580.70
1011,PLN/MWh,285.48,MWh,2679.20
1112,PLN/MWh,294.75,MWh,3024.00
1213,PLN/MWh,321.39,MWh,2942.50
1314,PLN/MWh,295.41,MWh,3016.00
1415,PLN/MWh,248.49,MWh,2791.20
1516,PLN/MWh,250.92,MWh,2466.20
1617,PLN/MWh,245.37,MWh,2819.80
1718,PLN/MWh,255.21,MWh,2397.20
1819,PLN/MWh,284.08,MWh,2960.80
1920,PLN/MWh,287.03,MWh,3237.00
2021,PLN/MWh,236.05,MWh,3092.50
2122,PLN/MWh,214.59,MWh,3596.20
2223,PLN/MWh,157.24,MWh,2882.50
2324,PLN/MWh,141.75,MWh,2760.00
01,PLN/MWh,134.12,MWh,2957.00
12,PLN/MWh,131.94,MWh,2591.90
23,PLN/MWh,127.99,MWh,2198.80
34,PLN/MWh,128.70,MWh,2255.80
45,PLN/MWh,132.54,MWh,2492.30
56,PLN/MWh,137.00,MWh,2450.00
67,PLN/MWh,170.66,MWh,3253.30
78,PLN/MWh,205.98,MWh,2242.50
89,PLN/MWh,215.67,MWh,2706.30
910,PLN/MWh,213.07,MWh,3024.90
1011,PLN/MWh,212.19,MWh,3159.10
1112,PLN/MWh,219.89,MWh,3306.40
1213,PLN/MWh,220.61,MWh,3235.30
1314,PLN/MWh,218.93,MWh,3151.80
1415,PLN/MWh,206.35,MWh,2940.40
1516,PLN/MWh,199.22,MWh,2786.30
1617,PLN/MWh,195.22,MWh,2590.80
1718,PLN/MWh,198.51,MWh,2261.90
1819,PLN/MWh,246.71,MWh,3115.70
1920,PLN/MWh,278.09,MWh,3203.60
2021,PLN/MWh,199.50,MWh,3197.70
2122,PLN/MWh,174.97,MWh,3510.30
2223,PLN/MWh,149.15,MWh,3575.00
2324,PLN/MWh,142.71,MWh,3310.40
01,PLN/MWh,150.55,MWh,3285.80
12,PLN/MWh,144.87,MWh,3432.70
23,PLN/MWh,144.31,MWh,3339.30
34,PLN/MWh,144.67,MWh,3329.60
45,PLN/MWh,145.29,MWh,3270.40
56,PLN/MWh,145.15,MWh,3485.80
67,PLN/MWh,153.14,MWh,2971.70
78,PLN/MWh,167.47,MWh,3335.60
89,PLN/MWh,181.86,MWh,3530.80
910,PLN/MWh,298.19,MWh,3958.90
1011,PLN/MWh,551.61,MWh,4176.80
1112,PLN/MWh,656.81,MWh,4446.40
1213,PLN/MWh,635.36,MWh,4449.70
1314,PLN/MWh,367.54,MWh,4191.40
1415,PLN/MWh,204.36,MWh,3933.10
1516,PLN/MWh,179.20,MWh,3861.50
1617,PLN/MWh,178.42,MWh,4175.30
1718,PLN/MWh,177.57,MWh,3758.90
1819,PLN/MWh,262.68,MWh,4016.10
1920,PLN/MWh,295.06,MWh,4072.10
2021,PLN/MWh,192.99,MWh,3998.50
2122,PLN/MWh,168.79,MWh,3772.50
2223,PLN/MWh,155.07,MWh,3324.00
2324,PLN/MWh,142.72,MWh,3757.70
01,PLN/MWh,130.70,MWh,3040.90
12,PLN/MWh,124.68,MWh,3001.70
23,PLN/MWh,125.86,MWh,2407.00
34,PLN/MWh,126.58,MWh,2395.50
45,PLN/MWh,126.69,MWh,2292.00
56,PLN/MWh,126.95,MWh,2256.50
67,PLN/MWh,126.84,MWh,2525.00
78,PLN/MWh,127.52,MWh,2105.20
89,PLN/MWh,131.81,MWh,2830.60
910,PLN/MWh,143.47,MWh,2668.10
1011,PLN/MWh,154.49,MWh,2875.00
1112,PLN/MWh,157.56,MWh,2834.80
